acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,time_taking
14746,LA,Agriculture,T5,550,18531,0,0
14747,APJ,Manufacturing,T1,100,266300,1,0
14748,EMEA,Agriculture,T3,29,25080.91,0,0
14749,APJ,Agriculture,T3,240,80023.307,0,0
14750,NAMERICA,Education,T5,160,166000,0,0
14751,Greater China,Education,T1,700,40765,0,0
14752,LA,Manufacturing,T5,100,81219.424,1,0
14753,EMEA,Agriculture,T5,360,26974,1,0
14754,EMEA,Agriculture,T5,1974,6294222,1,0
14755,APJ,Manufacturing,T3,168,53367.726,0,0
14756,EMEA,Healthcare & Life Sciences,T3,369,88963.546,0,0
14757,APJ,"Business, Engineering & Consumer Services",T2,211,265283,0,0
14758,APJ,Retail,T5,6533,4440813,0,0
14759,NAMERICA,Education,T1,3,752000,1,0
14760,CSB,Manufacturing,T5,26,63700,0,0
14761,CSB,"Banking, Financial Services & Insurance",T5,1,124711,0,0
14762,NAMERICA,Education,T1,17,678900,0,0
14763,APJ,Retail,T3,20,226000,1,0
14764,CSB,Transportation,T5,1,45610,0,0
14765,APJ,"Business, Engineering & Consumer Services",T5,80,8572890,1,0
14766,NAMERICA,Government,T1,40000,3019100,1,0
14767,EMEA,Agriculture,T5,38,8659783,1,0
14768,NAMERICA,Energy,T3,180,655903.89,0,0
14769,EMEA,Government,T1,33495,284178.871,0,0
14770,APJ,"Banking, Financial Services & Insurance",T2,400,1000000,0,0
14771,NAMERICA,Energy,T1,69,86713800,0,1
14772,EMEA,Agriculture,T5,50,116442,1,0
14773,APJ,"Business, Engineering & Consumer Services",T2,675,150000,0,0
14774,APJ,Government,T1,40,751098,1,0
14775,NAMERICA,Energy,T1,1,266549,0,0
14776,APJ,Manufacturing,T1,5000,2236000,0,0
14777,Greater China,"Business, Engineering & Consumer Services",T5,210,1050000,1,0
14778,APJ,Government,T2,7017,74108.26,0,0
14779,LA,Agriculture,T5,100,6086042,0,0
14780,APJ,Education,T2,371,100000,0,0
14781,APJ,"Business, Engineering & Consumer Services",T1,3000,3050558,1,0
14782,NAMERICA,Government,T1,2733,13253853,1,0
14783,CSB,Retail,T5,10,38533,1,0
14784,LA,"Telecom, Media & Entertainment",T3,300,50660.882,1,0
14785,LA,Energy,T1,331,29785,0,0
14786,CSB,Web & Tech,T5,1,7376056,1,0
14787,EMEA,Manufacturing,T5,244,37507.595,1,0
14788,LA,Manufacturing,T2,3000,1006000,1,0
14789,EMEA,Agriculture,T1,2000,543534,0,0
14790,APJ,Government,T1,300,138215,1,0
14791,EMEA,Retail,T3,160,13173.631,1,0
14792,LA,Energy,T3,4355,253312.47,1,0
14793,CSB,"Business, Engineering & Consumer Services",T5,3,146922,1,0
14794,NAMERICA,Government,T1,3,1088000,0,0
14795,EMEA,Energy,T2,10,217500,0,0
14796,NAMERICA,"Telecom, Media & Entertainment",T5,270,58644,0,0
14797,NAMERICA,Web & Tech,T5,65,160229,0,0
14798,LA,Education,T2,600,201300,0,0
14799,NAMERICA,Retail,T5,100,88956.999,1,0
14800,EMEA,Manufacturing,T1,231497,3959796.212,1,0
14801,EMEA,Healthcare & Life Sciences,T5,200,48415.053,0,0
14802,Greater China,Web & Tech,T1,7268,1095000,1,0
14803,APJ,"Banking, Financial Services & Insurance",T3,149,25869.274,0,0
14804,EMEA,"Banking, Financial Services & Insurance",T2,386,350000,1,0
14805,NAMERICA,Education,T2,600,105600,0,0
14806,CSB,Healthcare & Life Sciences,T5,30,91451,1,0
14807,EMEA,"Banking, Financial Services & Insurance",T1,575,187206,1,0
14808,NAMERICA,Healthcare & Life Sciences,T4,9364,108634,0,0
14809,LA,"Telecom, Media & Entertainment",T3,500,65972.84,1,0
14810,EMEA,Web & Tech,T1,90,7684728.109,0,0
14811,NAMERICA,Healthcare & Life Sciences,T3,5,360646,1,0
14812,Greater China,Manufacturing,T2,16774,16000,0,0
14813,EMEA,Manufacturing,T3,4,236700,1,0
14814,Greater China,Retail,T2,82,1684697,1,0
14815,EMEA,"Business, Engineering & Consumer Services",T5,5559,12263,1,0
14816,EMEA,Web & Tech,T1,79,29582,1,0
14817,APJ,Government,T1,1324,2750000,1,0
14818,EMEA,Agriculture,T5,110,118569,1,0
14819,CSB,"Business, Engineering & Consumer Services",T5,1,2388730,0,0
14820,NAMERICA,Government,T1,1500,871799.999,1,0
14821,EMEA,Web & Tech,T3,20,30789.32,0,0
14822,APJ,"Business, Engineering & Consumer Services",T3,809,382832.685,1,0
14823,EMEA,Agriculture,T3,3776,19824.558,0,0
14824,LA,Manufacturing,T3,600,215100,1,0
14825,EMEA,"Banking, Financial Services & Insurance",T5,550,146077,0,0
14826,CSB,"Business, Engineering & Consumer Services",T5,1,5823179,1,0
14827,CSB,Manufacturing,T5,25,123870,1,0
14828,NAMERICA,Government,T1,778,1002172.99,1,0
14829,EMEA,Web & Tech,T5,6833,83368,0,0
14830,CSB,Construction & Real Estate,T5,6,4030021,1,0
14831,EMEA,Manufacturing,T1,2554,25670,0,0
14832,APJ,Retail,T1,62,1348143,0,0
14833,EMEA,Healthcare & Life Sciences,T2,500,557912.26,1,0
14834,NAMERICA,Education,T2,250,181279.089,0,0
14835,EMEA,Agriculture,T3,1905,70410.005,0,0
14836,APJ,Healthcare & Life Sciences,T3,224,107700,1,0
14837,NAMERICA,Manufacturing,T5,5,85250,0,0
14838,Greater China,Agriculture,T3,989,36586.922,1,0
14839,APJ,Manufacturing,T1,999,801433,1,0
14840,EMEA,"Business, Engineering & Consumer Services",T5,51,7949009,1,0
14841,CSB,Construction & Real Estate,T5,170,65955,1,0
14842,EMEA,Manufacturing,T3,330,118655.99,1,0
14843,NAMERICA,Retail,T5,300,92256,0,0
14844,EMEA,Manufacturing,T5,292,10468.014,0,0
14845,EMEA,"Business, Engineering & Consumer Services",T1,391,691000,0,0
14846,EMEA,Energy,T1,575,22236,1,0
14847,LA,Manufacturing,T5,110,5838038,1,0
14848,EMEA,Manufacturing,T5,45,20041.346,1,0
14849,EMEA,Healthcare & Life Sciences,T1,806,894949.277,0,0
14850,LA,Agriculture,T1,3500,1350000,0,0
14851,APJ,Agriculture,T5,100,4624983,0,0
14852,EMEA,Manufacturing,T3,123,59737.26,0,0
14853,EMEA,"Business, Engineering & Consumer Services",T2,130,280868.533,1,0
14854,NAMERICA,"Banking, Financial Services & Insurance",T4,3,188039.095,1,0
14855,NAMERICA,Education,T1,154900,3458400,0,0
14856,NAMERICA,"Telecom, Media & Entertainment",T1,902,171668,0,0
14857,NAMERICA,"Business, Engineering & Consumer Services",T3,2300,407000,1,0
14858,NAMERICA,Retail,T3,3545,529556.318,1,0
14859,NAMERICA,Web & Tech,T1,3,146247965.4,0,1
14860,NAMERICA,Education,T1,2,898900,0,0
14861,CSB,"Business, Engineering & Consumer Services",T5,50,198184,1,0
14862,NAMERICA,Healthcare & Life Sciences,T1,8,516300,0,0
14863,APJ,Agriculture,T5,150,7903190,0,0
14864,CSB,Manufacturing,T5,99,77182,1,0
14865,CSB,"Business, Engineering & Consumer Services",T5,1,10796,1,0
14866,APJ,Healthcare & Life Sciences,T3,237,94614.16,1,0
14867,Greater China,Web & Tech,T1,109,148075,1,0
14868,EMEA,"Business, Engineering & Consumer Services",T3,250,348178.954,0,0
14869,EMEA,"Business, Engineering & Consumer Services",T3,9826,170115,0,0
14870,EMEA,"Business, Engineering & Consumer Services",T5,710,119561,0,0
14871,APJ,"Business, Engineering & Consumer Services",T3,88,66738.91,1,0
14872,APJ,Retail,T3,210,121660.48,1,0
14873,NAMERICA,Government,T5,53,502524,0,0
14874,EMEA,"Business, Engineering & Consumer Services",T5,20,33791.719,0,0
14875,LA,Manufacturing,T1,14000,5210600,1,0
14876,EMEA,Education,T3,250,107745,1,0
14877,NAMERICA,Agriculture,T2,80,11684.05,1,0
14878,NAMERICA,Government,T1,750,405802.862,1,0
14879,EMEA,Web & Tech,T5,50,17340.832,0,0
14880,NAMERICA,"Business, Engineering & Consumer Services",T5,350,81700,0,0
14881,EMEA,Government,T2,855,140000,0,0
14882,NAMERICA,Agriculture,T1,660,526600,0,0
14883,NAMERICA,Education,T4,250,183241,0,0
14884,EMEA,Education,T1,6986,70878,0,0
14885,NAMERICA,Manufacturing,T4,50,132254,0,0
14886,NAMERICA,Education,T1,600,1063516.584,0,0
14887,EMEA,Manufacturing,T2,1323,780400,1,0
14888,APJ,Agriculture,T5,250,528672,0,0
14889,LA,"Business, Engineering & Consumer Services",T3,200,480119.28,0,0
14890,APJ,Education,T3,100,12400,0,0
14891,LA,"Telecom, Media & Entertainment",T3,400,100994.135,0,0
14892,Greater China,Agriculture,T5,80,5262511,0,0
14893,APJ,"Telecom, Media & Entertainment",T1,1,86703,0,0
14894,LA,Government,T3,31,8277259,0,0
14895,NAMERICA,Government,T1,36146,8311000,0,0
14896,EMEA,Manufacturing,T5,77,10206,0,0
14897,NAMERICA,Energy,T1,60,595500,1,0
14898,APJ,Education,T5,5268,3000000,1,0
14899,APJ,"Business, Engineering & Consumer Services",T1,558,2000000,0,0
14900,NAMERICA,Manufacturing,T5,400,221017,0,0
14901,APJ,"Banking, Financial Services & Insurance",T1,100,4012997.99,1,0
14902,CSB,Manufacturing,T5,64,8267015,0,0
14903,NAMERICA,"Business, Engineering & Consumer Services",T1,1,78190378.9,0,1
14904,LA,Government,T1,1000,11931378.81,1,0
14905,NAMERICA,Transportation,T3,3000,313703,0,0
14906,LA,"Business, Engineering & Consumer Services",T1,1000,1185200,0,0
14907,Greater China,Manufacturing,T1,2900,2252395,0,0
14908,APJ,Government,T1,43113,32294116,0,0
14909,NAMERICA,Education,T1,20,575000,0,0
14910,NAMERICA,Manufacturing,T1,5990,10000000,0,0
14911,EMEA,Agriculture,T2,4384,360344.33,0,0
14912,NAMERICA,"Banking, Financial Services & Insurance",T1,80000,27000000,0,0
14913,NAMERICA,Healthcare & Life Sciences,T1,2500,2108927.057,1,0
14914,APJ,Government,T2,8751,21750712,1,0
14915,EMEA,Agriculture,T1,2117,79440,0,0
14916,EMEA,Transportation,T1,5000,5300000,1,0
14917,NAMERICA,"Business, Engineering & Consumer Services",T1,8229,3793000,0,0
14918,NAMERICA,Healthcare & Life Sciences,T1,3,995782.286,0,0
14919,NAMERICA,Healthcare & Life Sciences,T1,10999,15589900,0,0
14920,CSB,"Business, Engineering & Consumer Services",T5,80,2362209,1,0
14921,EMEA,Government,T5,116,43382,1,0
14922,APJ,"Telecom, Media & Entertainment",T1,2500,1010900,1,0
14923,NAMERICA,Manufacturing,T2,15,140000.01,1,0
14924,APJ,"Banking, Financial Services & Insurance",T2,41872,48946396,0,1
14925,Greater China,"Telecom, Media & Entertainment",T1,5842,1350100,1,0
14926,EMEA,"Business, Engineering & Consumer Services",T3,730,250498.617,0,0
14927,APJ,"Banking, Financial Services & Insurance",T1,548,1016900,0,0
14928,NAMERICA,"Telecom, Media & Entertainment",T1,43670,56060947.45,0,1
14929,CSB,Manufacturing,T5,29,2443855,1,0
14930,APJ,Web & Tech,T3,110,287245,0,0
14931,NAMERICA,Agriculture,T2,3,167714.067,0,0
14932,NAMERICA,"Business, Engineering & Consumer Services",T3,145,442939,0,0
14933,APJ,"Telecom, Media & Entertainment",T1,11494,2043822.4,0,0
14934,NAMERICA,"Business, Engineering & Consumer Services",T3,325,340664,0,0
14935,EMEA,Agriculture,T5,6769,87627,1,0
14936,NAMERICA,Education,T1,7100,2093840.004,0,0
14937,APJ,Manufacturing,T1,950,2029166,0,0
14938,APJ,"Telecom, Media & Entertainment",T1,4233,2650000,0,0
14939,NAMERICA,"Business, Engineering & Consumer Services",T4,62,203295.836,0,0
14940,EMEA,Transportation,T1,2712,168829,0,0
14941,NAMERICA,Government,T1,70,10165504.63,1,0
14942,APJ,Manufacturing,T1,1000,1008200,1,0
14943,NAMERICA,Education,T1,6235,5741200,0,0
14944,NAMERICA,Healthcare & Life Sciences,T1,81229,9969200,0,0
14945,NAMERICA,Retail,T1,525,1553189,0,0
14946,NAMERICA,Government,T1,3,11761519.53,0,0
14947,NAMERICA,Agriculture,T3,1100,2375569,1,0
14948,EMEA,Manufacturing,T4,1420,302300,0,0
14949,EMEA,Education,T1,4000,2724240.772,1,0
14950,APJ,"Banking, Financial Services & Insurance",T1,476,339878,1,0
14951,NAMERICA,"Business, Engineering & Consumer Services",T5,15,66453,1,0
14952,APJ,"Business, Engineering & Consumer Services",T3,35,37492.65,1,0
14953,EMEA,Education,T2,88,286242,0,0
14954,EMEA,"Banking, Financial Services & Insurance",T3,29,120000,0,0
14955,EMEA,Healthcare & Life Sciences,T1,13332,596984.956,1,0
14956,EMEA,Agriculture,T5,10,177901,1,0
14957,APJ,"Business, Engineering & Consumer Services",T3,20,17354.047,0,0
14958,NAMERICA,Manufacturing,T3,677,218388.739,0,0
14959,APJ,Manufacturing,T4,500,170262,1,0
14960,CSB,Healthcare & Life Sciences,T5,10,23493,0,0
14961,APJ,Construction & Real Estate,T5,10,148146,0,0
14962,APJ,"Business, Engineering & Consumer Services",T3,1000,350000,1,0
14963,NAMERICA,Education,T1,3191,3601400,1,0
14964,EMEA,Education,T3,1,106000,1,0
14965,NAMERICA,Manufacturing,T3,14,241007.918,1,0
14966,NAMERICA,"Business, Engineering & Consumer Services",T5,4,80386,1,0
14967,LA,"Business, Engineering & Consumer Services",T3,100,11200,0,0
14968,APJ,Retail,T1,350,210083,0,0
14969,NAMERICA,Construction & Real Estate,T5,120,83067.001,1,0
14970,APJ,"Telecom, Media & Entertainment",T5,50,119700,0,0
14971,CSB,Education,T5,1,3762904,0,0
14972,NAMERICA,Education,T1,4,893525.291,1,0
14973,CSB,Agriculture,T5,30,114202,0,0
14974,Greater China,Web & Tech,T2,5,470694,0,0
14975,EMEA,"Business, Engineering & Consumer Services",T3,185,155608,1,0
14976,EMEA,Agriculture,T3,78,18823.14,0,0
14977,CSB,"Business, Engineering & Consumer Services",T5,11,40639,0,0
14978,EMEA,"Telecom, Media & Entertainment",T5,10190,22809,1,0
14979,EMEA,Healthcare & Life Sciences,T1,61832,22000000,1,0
14980,APJ,Healthcare & Life Sciences,T1,14,463698,1,0
14981,EMEA,Web & Tech,T5,1329,15543.255,1,0
14982,NAMERICA,"Telecom, Media & Entertainment",T1,50,178168,1,0
14983,Greater China,Education,T1,800,425000,0,0
14984,NAMERICA,Construction & Real Estate,T5,61,83552,1,0
14985,CSB,Web & Tech,T5,31,25554.004,1,0
14986,EMEA,Web & Tech,T5,5,1881061,1,0
14987,APJ,"Telecom, Media & Entertainment",T1,346,220000,0,0
14988,NAMERICA,Manufacturing,T5,100,88407,1,0
14989,EMEA,Agriculture,T3,37,2994760,0,0
14990,APJ,"Banking, Financial Services & Insurance",T2,2613,2500100,0,0
14991,EMEA,Manufacturing,T1,10701,1523437.743,0,0
14992,EMEA,Manufacturing,T3,14,129160.748,0,0
14993,NAMERICA,Government,T2,5,28191.974,1,0
14994,APJ,Manufacturing,T1,1,71478.658,0,0
14995,EMEA,Web & Tech,T3,22,11014.11,0,0
14996,APJ,Agriculture,T3,140,1119520,1,0
14997,NAMERICA,"Business, Engineering & Consumer Services",T1,240,4573100,1,0
14998,Greater China,"Telecom, Media & Entertainment",T1,292,148167,1,0
14999,NAMERICA,Retail,T5,3,30581.502,1,0
15000,APJ,"Banking, Financial Services & Insurance",T2,55,977129,1,0
15001,CSB,Agriculture,T5,40,109237,0,0
15002,CSB,Manufacturing,T5,52,44345,1,0
15003,NAMERICA,Construction & Real Estate,T3,5500,194277.528,1,0
15004,APJ,Education,T2,23,19580.171,1,0
15005,NAMERICA,Education,T5,3145,49318.999,0,0
15006,NAMERICA,Education,T1,1189,1838200.001,0,0
15007,NAMERICA,"Business, Engineering & Consumer Services",T1,22,472088.09,0,0
15008,CSB,"Business, Engineering & Consumer Services",T5,68,60336,0,0
15009,NAMERICA,"Business, Engineering & Consumer Services",T3,300,386742.684,0,0
15010,EMEA,Retail,T3,11,157737.01,1,0
15011,EMEA,Retail,T3,1216,1500000,0,0
15012,EMEA,Healthcare & Life Sciences,T1,6,5989400.82,0,0
15013,APJ,Retail,T3,259,96473.98,1,0
15014,LA,Agriculture,T2,250,738000,1,0
15015,Greater China,Web & Tech,T1,100,2353696.981,1,0
15016,EMEA,Agriculture,T5,50,18831.439,0,0
15017,NAMERICA,"Business, Engineering & Consumer Services",T5,130,58500.001,0,0
15018,NAMERICA,Manufacturing,T1,685,174385,1,0
15019,EMEA,Transportation,T2,3648,37195,1,0
15020,NAMERICA,Web & Tech,T1,18,47470.871,0,0
15021,NAMERICA,"Business, Engineering & Consumer Services",T3,83,631858,1,0
15022,Greater China,Manufacturing,T5,12,132601,0,0
15023,EMEA,Education,T1,2,141573,1,0
15024,CSB,Web & Tech,T5,20,21326.054,1,0
15025,CSB,"Business, Engineering & Consumer Services",T5,20,149010,1,0
15026,Greater China,"Business, Engineering & Consumer Services",T1,200,29795.973,1,0
15027,EMEA,Construction & Real Estate,T2,2605,3901000,0,0
15028,NAMERICA,Construction & Real Estate,T1,1470,75384,0,0
15029,Greater China,Manufacturing,T1,545,231651,1,0
15030,CSB,Construction & Real Estate,T5,1,2173380,0,0
15031,LA,"Banking, Financial Services & Insurance",T1,3400,88838,1,0
15032,NAMERICA,Government,T3,442,378694.609,1,0
15033,EMEA,Agriculture,T5,7754,172145,0,0
15034,APJ,Manufacturing,T5,150,41853.565,1,0
15035,Greater China,Manufacturing,T1,210,460300,0,0
15036,EMEA,Manufacturing,T3,666,222473.835,0,0
15037,EMEA,Retail,T3,12,104600,1,0
15038,APJ,Healthcare & Life Sciences,T1,6918,32314.161,0,0
15039,NAMERICA,Education,T4,53,230598,1,0
15040,APJ,Web & Tech,T3,100,154462,1,0
15041,NAMERICA,Construction & Real Estate,T2,1400,35949300,1,1
15042,EMEA,"Business, Engineering & Consumer Services",T1,50,762900,1,0
15043,NAMERICA,Retail,T4,69,148650,1,0
15044,CSB,Agriculture,T5,55,1591268,0,0
15045,NAMERICA,Energy,T2,700,373362.7,0,0
15046,NAMERICA,"Business, Engineering & Consumer Services",T5,18,51675.84,1,0
15047,CSB,Agriculture,T5,1,69030,1,0
15048,NAMERICA,"Business, Engineering & Consumer Services",T1,7000,122308,1,0
15049,Greater China,Manufacturing,T1,7,36409,1,0
15050,EMEA,Agriculture,T3,500,327464,0,0
15051,NAMERICA,"Business, Engineering & Consumer Services",T5,52,78794,0,0
15052,EMEA,"Banking, Financial Services & Insurance",T5,2,115524.339,1,0
15053,NAMERICA,"Banking, Financial Services & Insurance",T1,574,3552000,0,0
15054,EMEA,"Banking, Financial Services & Insurance",T2,1000,3482000,1,0
15055,APJ,"Business, Engineering & Consumer Services",T1,4000,1013200,1,0
15056,EMEA,Agriculture,T1,1,2510299.361,0,0
15057,NAMERICA,Web & Tech,T3,43,104803.722,0,0
15058,APJ,Education,T5,300,131587,1,0
15059,APJ,Government,T2,156,1348164,0,0
15060,NAMERICA,"Business, Engineering & Consumer Services",T1,350,730603.005,0,0
15061,APJ,Energy,T5,4349,71680,1,0
15062,EMEA,Education,T5,1,25863.909,1,0
15063,NAMERICA,"Business, Engineering & Consumer Services",T4,20,264554.686,1,0
15064,APJ,Agriculture,T5,761,1895782,1,0
15065,EMEA,Education,T3,150,35593.923,0,0
15066,EMEA,Retail,T1,2328,2187798.29,1,0
15067,NAMERICA,Healthcare & Life Sciences,T1,318,888356.097,0,0
15068,EMEA,Healthcare & Life Sciences,T1,3117,1082047.718,0,0
15069,APJ,Web & Tech,T3,225,77169.456,1,0
15070,EMEA,"Banking, Financial Services & Insurance",T2,1656,3800000,1,0
15071,APJ,"Business, Engineering & Consumer Services",T1,1800,1413500,1,0
15072,EMEA,Agriculture,T5,100,6925918,1,0
15073,CSB,"Banking, Financial Services & Insurance",T5,60,90395,1,0
15074,CSB,Agriculture,T5,23,22209,1,0
15075,CSB,Retail,T5,50,69826,1,0
15076,EMEA,Government,T1,5000,1991700,0,0
15077,NAMERICA,Government,T5,400,149770,0,0
15078,APJ,Web & Tech,T2,82426,226538.33,0,0
15079,CSB,Web & Tech,T5,3,145697,1,0
15080,EMEA,Healthcare & Life Sciences,T2,99,1913700,1,0
15081,EMEA,Retail,T3,20,521392,0,0
15082,Greater China,Manufacturing,T2,400,104742,0,0
15083,NAMERICA,Government,T5,68,36385.001,0,0
15084,NAMERICA,Education,T1,4491,1024129,0,0
15085,NAMERICA,Government,T1,17612,758351.9,0,0
15086,CSB,Retail,T5,8,176625,1,0
15087,NAMERICA,Manufacturing,T5,424,55952.792,1,0
15088,LA,"Telecom, Media & Entertainment",T2,300,19773.39,1,0
15089,EMEA,Retail,T1,1261,862400,1,0
15090,NAMERICA,Retail,T1,625,650000,0,0
15091,LA,Agriculture,T1,7793,83193,0,0
15092,EMEA,Agriculture,T3,125,194823.082,1,0
15093,APJ,Agriculture,T3,3616,8650393,0,0
15094,NAMERICA,Construction & Real Estate,T5,1168,92593.034,1,0
15095,NAMERICA,"Business, Engineering & Consumer Services",T5,5,121423,0,0
15096,NAMERICA,Retail,T1,1,1588435.19,1,0
15097,EMEA,Retail,T4,5132,131290,0,0
15098,EMEA,"Business, Engineering & Consumer Services",T5,7456,106602,0,0
15099,EMEA,Agriculture,T1,500,368568.439,1,0
15100,NAMERICA,"Telecom, Media & Entertainment",T2,75,26480.824,1,0
15101,EMEA,Web & Tech,T1,170,42963,1,0
15102,NAMERICA,Agriculture,T2,6,1791722,1,0
15103,NAMERICA,Manufacturing,T2,25,21721.108,1,0
15104,APJ,"Telecom, Media & Entertainment",T1,6,5324853,1,0
15105,NAMERICA,Education,T5,40,30182,0,0
15106,Greater China,Manufacturing,T1,240,1139512.686,1,0
15107,EMEA,Manufacturing,T3,77,114930.911,0,0
15108,NAMERICA,Agriculture,T3,170,2889208,1,0
15109,NAMERICA,"Banking, Financial Services & Insurance",T1,52000,190951020,1,1
15110,EMEA,Education,T1,2000,3184805.287,1,0
15111,EMEA,Manufacturing,T1,11745,45120,1,0
15112,NAMERICA,Energy,T1,120,4163400,0,0
15113,EMEA,Web & Tech,T3,200,135000,1,0
15114,EMEA,Agriculture,T1,7772,120813,0,0
15115,NAMERICA,Web & Tech,T1,190,3240000,0,0
15116,EMEA,Web & Tech,T5,5,18556,0,0
15117,APJ,"Telecom, Media & Entertainment",T3,8667,81796,0,0
15118,EMEA,Retail,T4,30,29195.192,0,0
15119,EMEA,Healthcare & Life Sciences,T1,6364,65595,0,0
15120,EMEA,Healthcare & Life Sciences,T3,7,17788,1,0
15121,APJ,Manufacturing,T5,680,6183481,1,0
15122,LA,Government,T1,100,724267.081,0,0
15123,CSB,"Business, Engineering & Consumer Services",T5,16,42744,1,0
15124,CSB,Agriculture,T5,14,194534,1,0
15125,NAMERICA,"Business, Engineering & Consumer Services",T4,150,197502.023,1,0
15126,NAMERICA,"Banking, Financial Services & Insurance",T1,63,2431261.444,0,0
15127,EMEA,"Banking, Financial Services & Insurance",T1,220,4024655.014,0,0
15128,NAMERICA,Transportation,T2,900,508623,1,0
15129,NAMERICA,"Business, Engineering & Consumer Services",T5,42,123169.352,1,0
15130,NAMERICA,Manufacturing,T1,1892,820000,0,0
15131,EMEA,Education,T2,500,120160,0,0
15132,CSB,"Banking, Financial Services & Insurance",T5,20,58579,1,0
15133,APJ,"Business, Engineering & Consumer Services",T1,7432,54213.959,1,0
15134,LA,Manufacturing,T2,5277,273500,1,0
15135,EMEA,Manufacturing,T1,650,5935300,1,0
15136,APJ,Web & Tech,T5,3367,54351.819,1,0
15137,APJ,Manufacturing,T1,20,5382997,0,0
15138,NAMERICA,"Business, Engineering & Consumer Services",T1,40,1417232.83,1,0
15139,CSB,Transportation,T5,13,78942,1,0
15140,CSB,"Business, Engineering & Consumer Services",T5,30,171790,0,0
15141,APJ,Agriculture,T5,20,5152352,1,0
15142,NAMERICA,"Business, Engineering & Consumer Services",T5,130,45299.999,0,0
15143,CSB,Manufacturing,T5,12,102203,0,0
15144,NAMERICA,Transportation,T4,8,303408.921,1,0
15145,NAMERICA,Education,T1,4020,2740960.137,1,0
15146,NAMERICA,"Telecom, Media & Entertainment",T1,167,15644000,1,0
15147,CSB,Construction & Real Estate,T5,96,12084,0,0
15148,EMEA,Web & Tech,T1,43687,1248700,1,0
15149,NAMERICA,"Banking, Financial Services & Insurance",T2,61,2522500,1,0
15150,Greater China,Web & Tech,T1,200,10322,0,0
15151,APJ,"Business, Engineering & Consumer Services",T3,7136,42583.318,1,0
15152,Greater China,Manufacturing,T1,288,2008638,1,0
15153,APJ,Manufacturing,T5,627,198965.409,0,0
15154,NAMERICA,"Banking, Financial Services & Insurance",T3,61,157724,0,0
15155,EMEA,Manufacturing,T5,180,4640837,0,0
15156,APJ,Manufacturing,T5,22760,140340,1,0
15157,APJ,Agriculture,T5,50,76676,0,0
15158,EMEA,"Business, Engineering & Consumer Services",T5,139,158807,1,0
15159,EMEA,"Business, Engineering & Consumer Services",T2,17,7300000,0,0
15160,NAMERICA,Manufacturing,T4,56,188448.009,1,0
15161,NAMERICA,Energy,T4,79,265114,0,0
15162,NAMERICA,Retail,T1,9500,9264562.476,0,0
15163,CSB,Retail,T5,90,7604879,0,0
15164,APJ,Education,T2,100,42279.145,1,0
15165,NAMERICA,Government,T5,3,5477893,0,0
15166,NAMERICA,Retail,T1,73000,5367354.001,1,0
15167,NAMERICA,"Banking, Financial Services & Insurance",T2,711,7800300,0,0
15168,NAMERICA,Manufacturing,T5,180,57135.364,1,0
15169,NAMERICA,Agriculture,T3,5096,8381102.767,1,0
15170,APJ,Manufacturing,T1,16,74400,0,0
15171,EMEA,"Banking, Financial Services & Insurance",T1,119300,130062101.7,1,1
15172,EMEA,"Telecom, Media & Entertainment",T2,10427,21206000,1,0
15173,NAMERICA,"Banking, Financial Services & Insurance",T1,257,418000,1,0
15174,NAMERICA,"Telecom, Media & Entertainment",T3,310,288562.062,0,0
15175,NAMERICA,Education,T1,8882,7821200,1,0
15176,LA,Education,T3,60,140279.86,1,0
15177,APJ,Government,T1,5043,13316212.15,0,0
15178,LA,Web & Tech,T1,32000,1614000,1,0
15179,NAMERICA,Manufacturing,T1,11000,6230628.51,1,0
15180,NAMERICA,"Banking, Financial Services & Insurance",T1,1,3239586.67,1,0
15181,NAMERICA,Manufacturing,T1,1466,115000000,1,1
15182,EMEA,Web & Tech,T1,2,4000000,1,0
15183,APJ,Government,T1,2506,10601061,0,0
15184,NAMERICA,Healthcare & Life Sciences,T1,18000,14500000,1,0
15185,EMEA,Healthcare & Life Sciences,T2,33137,2264500,1,0
15186,EMEA,Agriculture,T5,9822,23562,1,0
15187,Greater China,"Business, Engineering & Consumer Services",T1,1000,862114,0,0
15188,CSB,Construction & Real Estate,T5,64,21118,1,0
15189,APJ,"Banking, Financial Services & Insurance",T1,43900,99548.981,0,0
15190,NAMERICA,Education,T1,3500,1950000,1,0
15191,APJ,Manufacturing,T5,400,5280169,0,0
15192,CSB,Web & Tech,T5,21,24277.163,1,0
15193,EMEA,"Business, Engineering & Consumer Services",T1,400,647200,0,0
15194,EMEA,Education,T1,552,1000000,1,0
15195,EMEA,Retail,T1,10042,7700000,1,0
15196,EMEA,Education,T1,150,1243467.61,0,0
15197,CSB,Manufacturing,T5,250,21674.638,0,0
15198,APJ,Agriculture,T5,300,31620.288,0,0
15199,APJ,Agriculture,T1,5000,2183039.66,1,0
15200,APJ,Government,T1,5000,25492270,1,0
15201,LA,Healthcare & Life Sciences,T1,19230,8552400,1,0
15202,APJ,"Banking, Financial Services & Insurance",T3,10,110700,1,0
15203,EMEA,Manufacturing,T1,2201,6403046.353,1,0
15204,APJ,Retail,T2,25000,808760,0,0
